mha_code,mha_name,rank,with_dependents,without_dependents,lat,lng
TX284,"GOODFELLOW AFB, TX",e1,1455,1092,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e2,1455,1092,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e3,1455,1092,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e4,1455,1092,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e5,1578,1230,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e6,1836,1374,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e7,1965,1473,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e8,2109,1635,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",e9,2235,1704,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",w1,1854,1425,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",w2,2025,1632,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",w3,2199,1716,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",w4,2247,1860,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",w5,2310,1998,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o1e,1989,1575,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o2e,2172,1689,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o3e,2256,1827,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o1,1617,1332,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o2,1833,1542,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o3,2193,1740,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o4,2322,1968,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o5,2415,2046,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o6,2433,2178,31.4320699,-100.4062284
TX284,"GOODFELLOW AFB, TX",o7,2448,2214,31.4320699,-100.4062284
TX285,"SAN ANTONIO, TX",e1,1728,1359,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e2,1728,1359,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e3,1728,1359,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e4,1728,1359,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e5,1869,1500,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e6,2094,1596,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e7,2112,1731,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e8,2121,1920,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",e9,2157,1977,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",w1,2109,1692,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",w2,2118,1917,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",w3,2130,1986,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",w4,2178,2085,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",w5,2280,2097,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o1e,2115,1866,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o2e,2124,1965,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o3e,2196,2082,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o1,1905,1584,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o2,2091,1827,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o3,2127,2007,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o4,2307,2088,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o5,2457,2100,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o6,2475,2103,29.4246002,-98.4951405
TX285,"SAN ANTONIO, TX",o7,2490,2112,29.4246002,-98.4951405
TX286,"FORT HOOD, TX",e1,1662,1374,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e2,1662,1374,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e3,1662,1374,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e4,1662,1374,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e5,1695,1530,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e6,1920,1626,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e7,2070,1668,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e8,2238,1746,31.2012636,-97.708425
TX286,"FORT HOOD, TX",e9,2409,1806,31.2012636,-97.708425
TX286,"FORT HOOD, TX",w1,1938,1665,31.2012636,-97.708425
TX286,"FORT HOOD, TX",w2,2139,1743,31.2012636,-97.708425
TX286,"FORT HOOD, TX",w3,2346,1812,31.2012636,-97.708425
TX286,"FORT HOOD, TX",w4,2433,1950,31.2012636,-97.708425
TX286,"FORT HOOD, TX",w5,2544,2109,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o1e,2100,1692,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o2e,2313,1788,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o3e,2451,1908,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o1,1731,1623,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o2,1917,1689,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o3,2340,1833,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o4,2577,2076,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o5,2748,2169,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o6,2769,2325,31.2012636,-97.708425
TX286,"FORT HOOD, TX",o7,2787,2361,31.2012636,-97.708425
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e1,1392,1044,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e2,1392,1044,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e3,1392,1044,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e4,1392,1044,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e5,1491,1182,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e6,2112,1584,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e7,2190,1644,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e8,2271,1704,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",e9,2427,1821,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",w1,2133,1602,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",w2,2223,1668,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",w3,2328,1827,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",w4,2463,2127,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",w5,2634,2208,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o1e,2202,1653,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o2e,2310,1764,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o3e,2490,2106,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o1,1572,1290,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o2,2106,1647,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o3,2325,1887,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o4,2691,2187,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o5,2955,2229,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o6,2979,2304,33.9164292,-98.6807682
TX288,"WICHITA FLS/SHEPPARD AFB, TX",o7,2997,2343,33.9164292,-98.6807682
TX356,"FORT WORTH, TX",e1,1938,1494,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e2,1938,1494,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e3,1938,1494,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e4,1938,1494,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e5,2118,1656,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e6,2424,1815,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e7,2445,1941,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e8,2454,2184,32.753177,-97.3327459
TX356,"FORT WORTH, TX",e9,2490,2268,32.753177,-97.3327459
TX356,"FORT WORTH, TX",w1,2442,1884,32.753177,-97.3327459
TX356,"FORT WORTH, TX",w2,2451,2181,32.753177,-97.3327459
TX356,"FORT WORTH, TX",w3,2463,2280,32.753177,-97.3327459
TX356,"FORT WORTH, TX",w4,2511,2418,32.753177,-97.3327459
TX356,"FORT WORTH, TX",w5,2613,2427,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o1e,2448,2115,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o2e,2457,2250,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o3e,2526,2415,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o1,2163,1752,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o2,2421,2061,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o3,2460,2310,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o4,2640,2421,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o5,2793,2430,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o6,2814,2433,32.753177,-97.3327459
TX356,"FORT WORTH, TX",o7,2832,2451,32.753177,-97.3327459
TX415,"WACO, TX",e1,1617,1404,31.5491899,-97.1474628
TX415,"WACO, TX",e2,1617,1404,31.5491899,-97.1474628
TX415,"WACO, TX",e3,1617,1404,31.5491899,-97.1474628
TX415,"WACO, TX",e4,1617,1404,31.5491899,-97.1474628
TX415,"WACO, TX",e5,1755,1440,31.5491899,-97.1474628
TX415,"WACO, TX",e6,2097,1572,31.5491899,-97.1474628
TX415,"WACO, TX",e7,2199,1650,31.5491899,-97.1474628
TX415,"WACO, TX",e8,2310,1830,31.5491899,-97.1474628
TX415,"WACO, TX",e9,2496,1926,31.5491899,-97.1474628
TX415,"WACO, TX",w1,2118,1590,31.5491899,-97.1474628
TX415,"WACO, TX",w2,2244,1827,31.5491899,-97.1474628
TX415,"WACO, TX",w3,2382,1938,31.5491899,-97.1474628
TX415,"WACO, TX",w4,2538,2118,31.5491899,-97.1474628
TX415,"WACO, TX",w5,2730,2223,31.5491899,-97.1474628
TX415,"WACO, TX",o1e,2217,1752,31.5491899,-97.1474628
TX415,"WACO, TX",o2e,2361,1902,31.5491899,-97.1474628
TX415,"WACO, TX",o3e,2568,2091,31.5491899,-97.1474628
TX415,"WACO, TX",o1,1803,1473,31.5491899,-97.1474628
TX415,"WACO, TX",o2,2094,1713,31.5491899,-97.1474628
TX415,"WACO, TX",o3,2379,1971,31.5491899,-97.1474628
TX415,"WACO, TX",o4,2793,2199,31.5491899,-97.1474628
TX415,"WACO, TX",o5,3093,2319,31.5491899,-97.1474628
TX415,"WACO, TX",o6,3117,2361,31.5491899,-97.1474628
TX415,"WACO, TX",o7,3138,2400,31.5491899,-97.1474628
UT291,"OGDEN/HILL AFB, UT",e1,1932,1545,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e2,1932,1545,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e3,1932,1545,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e4,1932,1545,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e5,2118,1668,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e6,2229,1761,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e7,2271,1935,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e8,2325,2145,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",e9,2418,2166,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",w1,2244,1875,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",w2,2295,2142,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",w3,2364,2172,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",w4,2436,2229,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",w5,2538,2283,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o1e,2277,2115,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o2e,2349,2160,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o3e,2454,2214,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o1,2139,1740,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o2,2226,2058,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o3,2361,2181,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o4,2565,2265,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o5,2715,2292,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o6,2733,2340,41.2231509,-112.0554979
UT291,"OGDEN/HILL AFB, UT",o7,2751,2376,41.2231509,-112.0554979
UT292,"SALT LAKE CITY, UT",e1,1944,1536,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e2,1944,1536,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e3,1944,1536,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e4,1944,1536,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e5,2130,1671,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e6,2358,1773,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e7,2496,1950,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e8,2649,2181,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",e9,2802,2241,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",w1,2376,1887,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",w2,2559,2178,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",w3,2748,2250,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",w4,2823,2385,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",w5,2922,2529,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o1e,2523,2127,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o2e,2718,2226,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o3e,2838,2349,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o1,2166,1752,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o2,2355,2070,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o3,2742,2271,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o4,2946,2502,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o5,3096,2586,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o6,3120,2727,40.7596198,-111.886797
UT292,"SALT LAKE CITY, UT",o7,3141,2772,40.7596198,-111.886797
UT357,"PROVO, UT",e1,1929,1593,40.2337289,-111.6587085
UT357,"PROVO, UT",e2,1929,1593,40.2337289,-111.6587085
UT357,"PROVO, UT",e3,1929,1593,40.2337289,-111.6587085
UT357,"PROVO, UT",e4,1929,1593,40.2337289,-111.6587085
UT357,"PROVO, UT",e5,2058,1719,40.2337289,-111.6587085
UT357,"PROVO, UT",e6,2229,1806,40.2337289,-111.6587085
UT357,"PROVO, UT",e7,2337,1929,40.2337289,-111.6587085
UT357,"PROVO, UT",e8,2457,2097,40.2337289,-111.6587085
UT357,"PROVO, UT",e9,2592,2139,40.2337289,-111.6587085
UT357,"PROVO, UT",w1,2244,1896,40.2337289,-111.6587085
UT357,"PROVO, UT",w2,2385,2094,40.2337289,-111.6587085
UT357,"PROVO, UT",w3,2532,2145,40.2337289,-111.6587085
UT357,"PROVO, UT",w4,2613,2247,40.2337289,-111.6587085
UT357,"PROVO, UT",w5,2718,2361,40.2337289,-111.6587085
UT357,"PROVO, UT",o1e,2355,2055,40.2337289,-111.6587085
UT357,"PROVO, UT",o2e,2511,2127,40.2337289,-111.6587085
UT357,"PROVO, UT",o3e,2631,2217,40.2337289,-111.6587085
UT357,"PROVO, UT",o1,2085,1794,40.2337289,-111.6587085
UT357,"PROVO, UT",o2,2226,2019,40.2337289,-111.6587085
UT357,"PROVO, UT",o3,2529,2160,40.2337289,-111.6587085
UT357,"PROVO, UT",o4,2745,2337,40.2337289,-111.6587085
UT357,"PROVO, UT",o5,2901,2403,40.2337289,-111.6587085
UT357,"PROVO, UT",o6,2925,2511,40.2337289,-111.6587085
UT357,"PROVO, UT",o7,2943,2553,40.2337289,-111.6587085
VA295,"CHARLOTTESVILLE, VA",e1,2259,1845,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e2,2259,1845,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e3,2259,1845,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e4,2259,1845,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e5,2373,2034,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e6,2715,2151,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e7,2835,2259,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e8,2964,2445,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",e9,3129,2541,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",w1,2733,2232,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",w2,2889,2442,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",w3,3048,2556,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",w4,3156,2739,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",w5,3291,2865,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o1e,2856,2370,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o2e,3024,2520,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o3e,3177,2706,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o1,2421,2142,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o2,2712,2340,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o3,3045,2589,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o4,3333,2838,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o5,3540,2907,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o6,3567,3027,38.029306,-78.4766781
VA295,"CHARLOTTESVILLE, VA",o7,3594,3081,38.029306,-78.4766781
VA296,"QUANTICO/WOODBRIDGE, VA",e1,2730,2109,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e2,2730,2109,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e3,2730,2109,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e4,2730,2109,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e5,2955,2361,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e6,3174,2523,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e7,3228,2739,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e8,3288,3006,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",e9,3444,3060,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",w1,3192,2661,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",w2,3252,3003,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",w3,3330,3072,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",w4,3489,3180,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",w5,3687,3240,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o1e,3234,2952,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o2e,3315,3048,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o3e,3519,3165,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o1,2991,2499,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o2,3171,2883,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o3,3327,3090,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o4,3753,3222,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o5,4065,3252,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o6,4098,3306,38.5120113,-77.3216339
VA296,"QUANTICO/WOODBRIDGE, VA",o7,4128,3363,38.5120113,-77.3216339
VA297,"HAMPTON/NEWPORT NEWS, VA",e1,2082,1599,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e2,2082,1599,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e3,2082,1599,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e4,2082,1599,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e5,2274,1779,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e6,2421,1905,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e7,2439,2088,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e8,2457,2310,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",e9,2571,2343,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",w1,2436,2022,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",w2,2445,2307,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",w3,2478,2349,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",w4,2610,2415,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",w5,2778,2439,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o1e,2442,2271,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o2e,2466,2334,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o3e,2637,2409,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o1,2301,1884,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o2,2418,2214,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o3,2475,2361,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o4,2835,2427,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o5,3099,2442,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o6,3123,2451,36.9980298,-76.3923929
VA297,"HAMPTON/NEWPORT NEWS, VA",o7,3144,2493,36.9980298,-76.3923929
VA298,"NORFOLK/PORTSMOUTH, VA",e1,2229,1707,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e2,2229,1707,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e3,2229,1707,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e4,2229,1707,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e5,2430,1908,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e6,2559,2043,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e7,2604,2235,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e8,2661,2463,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",e9,2796,2487,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",w1,2574,2166,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",w2,2628,2460,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",w3,2697,2496,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",w4,2832,2562,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",w5,3000,2616,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o1e,2613,2427,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o2e,2685,2481,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o3e,2859,2547,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o1,2454,2022,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o2,2556,2367,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o3,2694,2505,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o4,3054,2601,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o5,3318,2625,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o6,3342,2673,36.8600189,-76.349392
VA298,"NORFOLK/PORTSMOUTH, VA",o7,3366,2718,36.8600189,-76.349392
VA301,"RICHMOND/FORT LEE, VA",e1,2157,1728,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e2,2157,1728,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e3,2157,1728,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e4,2157,1728,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e5,2358,1866,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e6,2628,1971,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e7,2676,2163,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e8,2727,2418,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",e9,2835,2490,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",w1,2646,2094,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",w2,2694,2415,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",w3,2763,2502,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",w4,2862,2631,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",w5,2991,2685,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",o1e,2682,2355,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",o2e,2751,2475,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",o3e,2883,2619,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",o1,2400,1950,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",o2,2625,2295,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",o3,2760,2526,26.6449193,-81.8671158
VA301,"RICHMOND/FORT LEE, VA",o4,3030,2670,26.6449193,-81.8671158
